global_rank,anchor_name,anchor_form,global_key_score,avg_importance,shrunk_importance,total_importance,recipe_count,top1_count,top3_count,top5_count,top1_rate,top3_rate,top5_rate,role_base_spirit_count,role_modifier_count,role_acid_count,role_sweetener_count,role_bitters_count,role_garnish_count,role_dilution_count,role_other_count,avg_freq,max_freq,dominant_role,dominant_role_ratio,is_suspect_node
48,pineapple-infused mezcal,unknown,0.26974773565481874,0.0939003070920967,0.03590497391785213,0.0939003070920967,1,1,1,1,1.0,1.0,1.0,1,0,0,0,0,0,0,0,0.0,0.0,base_spirit,1.0,False
49,red wine,unknown,0.26966789050062834,0.0925937500235271,0.035759800910233286,0.0925937500235271,1,1,1,1,1.0,1.0,1.0,1,0,0,0,0,0,0,0,0.0,0.0,base_spirit,1.0,False
50,barley tea-infused nikka coffey grain whisky,unknown,0.2692797182365238,0.0862418402472702,0.03505403315731585,0.0862418402472702,1,1,1,1,1.0,1.0,1.0,1,0,0,0,0,0,0,0,0.0,0.0,base_spirit,1.0,False
51,marmalade,unknown,0.2691969235717597,0.0848870184602222,0.03490349740319941,0.0848870184602222,1,1,1,1,1.0,1.0,1.0,0,0,0,1,0,0,0,0,0.0,0.0,sweetener,1.0,False
52,blackberry jam,unknown,0.268996436699053,0.081606324179566,0.03453897581645983,0.081606324179566,1,1,1,1,1.0,1.0,1.0,0,0,0,1,0,0,0,0,0.0,0.0,sweetener,1.0,False
53,bottles h by hine,unknown,0.2689866210832625,0.0814457050120855,0.034521129242295334,0.0814457050120855,1,1,1,1,1.0,1.0,1.0,1,0,0,0,0,0,0,0,0.0,0.0,base_spirit,1.0,True
54,soy milk coffee foam,unknown,0.2689134368973975,0.0802481456070223,0.0343880670861772,0.0802481456070223,1,1,1,1,1.0,1.0,1.0,0,0,0,0,0,0,0,1,0.0,0.0,other,1.0,False
55,blood orange sorbet,unknown,0.26890743012051804,0.080149852894449,0.03437714567366905,0.080149852894449,1,1,1,1,1.0,1.0,1.0,1,0,0,0,0,0,0,0,0.0,0.0,base_spirit,1.0,True
56,kirschwasser,unknown,0.2687970971395426,0.0783444041148509,0.03417654025371371,0.0783444041148509,1,1,1,1,1.0,1.0,1.0,1,0,0,0,0,0,0,0,0.0,0.0,base_spirit,1.0,True
57,sarsaparilla soda,unknown,0.2687965856342903,0.0783360340289048,0.03417561024416414,0.0783360340289048,1,1,1,1,1.0,1.0,1.0,0,0,0,0,0,0,1,0,0.0,0.0,dilution,1.0,True
58,rock and rye,unknown,0.26879075052560647,0.0782405504322593,0.03416500095564798,0.0782405504322593,1,1,1,1,1.0,1.0,1.0,1,0,0,0,0,0,0,0,0.0,0.0,base_spirit,1.0,True
59,espresso,unknown,0.2687469962434856,0.0775245712702814,0.03408544771542821,0.0775245712702814,1,1,1,1,1.0,1.0,1.0,1,0,0,0,0,0,0,0,0.0,0.0,base_spirit,1.0,True
60,jasmine tea/rice-infused junipero gin,unknown,0.2687433823372212,0.077465434622319,0.03407887697676572,0.077465434622319,1,1,1,1,1.0,1.0,1.0,1,0,0,0,0,0,0,0,0.0,0.0,base_spirit,1.0,False
61,coco kj,unknown,0.2686704887477079,0.0762726304302829,0.0339463431776506,0.0762726304302829,1,1,1,1,1.0,1.0,1.0,0,0,0,1,0,0,0,0,0.0,0.0,sweetener,1.0,True
62,bsp peated kola nut tincture,unknown,0.2686376048958416,0.0757345310361073,0.033886554356075536,0.0757345310361073,1,1,1,1,1.0,1.0,1.0,0,0,0,0,0,0,0,1,0.0,0.0,other,1.0,True
63,apple & cinnamon-infused karlsson's gold vodka,unknown,0.2686200700129945,0.0754475965895178,0.033854672750898915,0.0754475965895178,1,1,1,1,1.0,1.0,1.0,1,0,0,0,0,0,0,0,0.0,0.0,base_spirit,1.0,False
64,rye or bourbon whiskey,unknown,0.26856346491153793,0.0745213312929563,0.03375175438461431,0.0745213312929563,1,1,1,1,1.0,1.0,1.0,1,0,0,0,0,0,0,0,0.0,0.0,base_spirit,1.0,False
65,white rum,unknown,0.2685213673784196,0.0738324625692018,0.03367521341530825,0.0738324625692018,1,1,1,1,1.0,1.0,1.0,1,0,0,0,0,0,0,0,0.0,0.0,base_spirit,1.0,False
66,aquavit,unknown,0.268491905500789,0.0733503591170648,0.03362164636507081,0.0733503591170648,1,1,1,1,1.0,1.0,1.0,1,0,0,0,0,0,0,0,0.0,0.0,base_spirit,1.0,True
67,demerara sugar,unknown,0.26846168389961234,0.0728558238250828,0.03356669799929503,0.0728558238250828,1,1,1,1,1.0,1.0,1.0,0,0,0,1,0,0,0,0,0.0,0.0,sweetener,1.0,True
68,drop sea salt tincture,unknown,0.2684580887341581,0.0727969938449231,0.03356016133483284,0.0727969938449231,1,1,1,1,1.0,1.0,1.0,0,0,0,0,0,0,0,1,0.0,0.0,other,1.0,True
69,ypiòca,unknown,0.26831799744574475,0.0705045909436131,0.03330544990135395,0.0705045909436131,1,1,1,1,1.0,1.0,1.0,1,0,0,0,0,0,0,0,0.0,0.0,base_spirit,1.0,True
