global_rank,anchor_name,anchor_form,global_key_score,avg_importance,shrunk_importance,total_importance,recipe_count,top1_count,top3_count,top5_count,top1_rate,top3_rate,top5_rate,role_base_spirit_count,role_modifier_count,role_acid_count,role_sweetener_count,role_bitters_count,role_garnish_count,role_dilution_count,role_other_count,avg_freq,max_freq,dominant_role,dominant_role_ratio,is_suspect_node
12,grapefruit juice,unknown,0.19046788768663594,0.006329458963979904,0.011582658565648529,0.1645659330634775,26,0,10,19,0.0,0.38461538461538464,0.7307692307692307,0,14,10,0,0,0,0,2,13.0,26.0,modifier,0.5384615384615384,True
13,cranberry juice,unknown,0.18741345918925267,0.017264930467793267,0.022625225434041874,0.1553843742101394,9,0,6,8,0.0,0.6666666666666666,0.8888888888888888,0,4,2,0,0,0,1,2,8.0,9.0,modifier,0.4444444444444444,False
14,creme de cassis,unknown,0.18738309044256282,0.09093443853165488,0.04564070670577611,0.2728033155949646,3,1,3,3,0.3333333333333333,1.0,1.0,0,3,0,0,0,0,0,0,0.0,0.0,modifier,1.0,True
15,passion fruit puree,unknown,0.18706108518769132,0.0309860176016335,0.029291137361224816,0.0929580528049005,3,0,3,3,0.0,1.0,1.0,0,2,0,1,0,0,0,0,2.0,3.0,modifier,0.6666666666666666,False
16,pineau des charentes,unknown,0.18196141312163183,0.01360364165147359,0.020686896060696163,0.1224327748632623,9,0,5,9,0.0,0.5555555555555556,1.0,0,7,0,2,0,0,0,0,2.0,9.0,modifier,0.7777777777777778,True
17,sweet vermouth,unknown,0.18076473190852965,-0.004380759378905114,0.013238609501082445,-0.030665315652335795,7,0,5,6,0.0,0.7142857142857143,0.8571428571428571,0,4,0,3,0,0,0,0,6.857142857142857,8.0,modifier,0.5714285714285714,False
18,coconut milk,unknown,0.1785500415395525,0.04567341761444125,0.034328177385528125,0.182693670457765,4,0,3,4,0.0,0.75,1.0,0,2,0,0,0,0,0,2,2.0,4.0,modifier,0.5,False
19,bonal,unknown,0.17376794423608535,0.0100861819877727,0.024941682214411787,0.0201723639755454,2,0,2,2,0.0,1.0,1.0,0,2,0,0,0,0,0,0,2.0,2.0,modifier,1.0,True
20,green chartreuse,unknown,0.1729022410498211,0.0007058345627138996,0.01002240879883312,0.011293353003422393,16,1,3,15,0.0625,0.1875,0.9375,1,15,0,0,0,0,0,0,15.0,16.0,modifier,0.9375,True
21,lillet blanc,unknown,0.17286631510339578,0.01467127341722285,0.023994129319788657,0.0586850936688914,4,0,3,4,0.0,0.75,1.0,0,4,0,0,0,0,0,0,4.0,4.0,modifier,1.0,True
22,herbal liqueur,unknown,0.16699351880358473,0.1357875673124784,0.040559113942338985,0.1357875673124784,1,0,1,1,0.0,1.0,1.0,0,1,0,0,0,0,0,0,1.0,1.0,modifier,1.0,False
23,vermouth,unknown,0.1632827233823277,0.0035619254900231666,0.006514117464264154,0.21371552940139,60,2,36,52,0.03333333333333333,0.6,0.8666666666666667,0,59,0,0,0,0,0,1,1.9,6.0,modifier,0.9833333333333333,True
24,amer picon,unknown,0.1614696383325328,0.0453967959679924,0.030515694904062765,0.0453967959679924,1,0,1,1,0.0,1.0,1.0,0,1,0,0,0,0,0,0,1.0,1.0,modifier,1.0,True
25,strega,unknown,0.16136423966173274,0.0436720904458093,0.030324060957153526,0.0436720904458093,1,0,1,1,0.0,1.0,1.0,0,1,0,0,0,0,0,0,1.0,1.0,modifier,1.0,True
26,mango juice,unknown,0.16134326093633902,0.0433288022120942,0.030285917820074074,0.0433288022120942,1,0,1,1,0.0,1.0,1.0,0,1,0,0,0,0,0,0,1.0,1.0,modifier,1.0,False
27,pomegranate syrup,unknown,0.161291758988104,0.0424860430591571,0.030192277914192173,0.0424860430591571,1,0,1,1,0.0,1.0,1.0,0,1,0,0,0,0,0,0,1.0,1.0,modifier,1.0,False
28,don's mix,unknown,0.16094892767511093,0.0368760761192706,0.02956894825420479,0.0368760761192706,1,0,1,1,0.0,1.0,1.0,0,1,0,0,0,0,0,0,1.0,1.0,modifier,1.0,True
29,mai tai mix,unknown,0.16093894734016415,0.0367127615474141,0.029550802190665176,0.0367127615474141,1,0,1,1,0.0,1.0,1.0,0,1,0,0,0,0,0,0,1.0,1.0,modifier,1.0,True
30,apricot brandy,unknown,0.1608286802725172,0.0349083913495553,0.02935031661312531,0.0349083913495553,1,0,1,1,0.0,1.0,1.0,0,1,0,0,0,0,0,0,1.0,1.0,modifier,1.0,False
